portfolio,factor_model,sample_start,sample_end,n_obs,alpha,alpha_hac_se,alpha_hac_t_stat,alpha_p_value,hac_lags,r_squared,residual_volatility,coef_alpha,hac_se_alpha,hac_t_alpha,p_value_alpha,coef_mkt_rf,hac_se_mkt_rf,hac_t_mkt_rf,p_value_mkt_rf,coef_smb,hac_se_smb,hac_t_smb,p_value_smb,coef_hml,hac_se_hml,hac_t_hml,p_value_hml,prior_mean_alpha,prior_tau,shrinkage_weight,posterior_alpha,posterior_alpha_sd,posterior_alpha_ci_low,posterior_alpha_ci_high,posterior_probability_alpha_positive,posterior_alpha_annualized_bps,posterior_shortfall_annualized_bps,alpha_fdr_q_value,performance_rank,window_start,window_end,window_length,rolling_step_months,rank,quintile
ME3 BM1,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.0008265076350197051,0.0011123975775700456,-0.7429966153154999,0.4574837296243275,12,0.9371892873198213,0.012732708588972123,-0.0008265076350197051,0.0011123975775700456,-0.7429966153154999,0.4574837296243275,1.0936347848911459,0.031454144428532116,34.76917922139086,7.112043317512144e-265,0.7170020851991383,0.06134889027365127,11.687286958262773,1.480403960618668e-31,-0.4105964431474395,0.053102636281011195,-7.732129172921371,1.0576254497998393e-14,0.00022347199610543754,0.0005721807878875013,0.20921960113884222,3.7956764775265157e-06,0.0005447467422923858,-0.0010639079384155495,0.0010714992913706026,0.5027797202980565,0.4554811773031819,0.0,0.6473743511887224,18,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,18,2
ME2 BM5,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.0005083328963849027,0.0008203603071472023,-0.6196458945614118,0.5354909441880646,12,0.9677589731508542,0.010197343135556048,-0.0005083328963849027,0.0008203603071472023,-0.6196458945614118,0.5354909441880646,1.0483066742298097,0.027961135479939704,37.49156306552363,1.264093867759187e-307,0.8281447493719005,0.04044762754570876,20.47449503524123,3.6349576063910367e-93,0.7066421167288178,0.04343417210782176,16.26926639639031,1.6310007480976574e-59,0.00022347199610543754,0.0005721807878875013,0.3272658752576456,-1.602277255324092e-05,0.0004976379420068536,-0.000991393138886674,0.000959347593780192,0.48715721490251646,-1.9227327063889104,1.9227327063889104,0.7045933476158744,19,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,19,2
ME1 BM3,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.0009154131787034668,0.0010883955911687527,-0.8410665994341892,0.4003106253543329,12,0.9599541653992131,0.0105360127788794,-0.0009154131787034668,0.0010883955911687527,-0.8410665994341892,0.4003106253543329,0.9256674346199075,0.026829317130464866,34.502087031086084,7.46372822622198e-261,1.09281742551668,0.06017502222067943,18.160648474860526,1.0576795777876346e-73,0.21040458960940153,0.0489037833459271,4.302419469697836,1.6894308273874057e-05,0.00022347199610543754,0.0005721807878875013,0.21652894165945608,-2.312960546757911e-05,0.0005419035323262208,-0.0010852605288269718,0.0010390013178918137,0.4829774561729979,-2.775552656109493,2.775552656109493,0.6473743511887224,20,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,20,2
ME3 BM3,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.0009445358743319894,0.0010225846083910704,-0.9236750353773832,0.3556555336739713,12,0.9509068136649689,0.011219343161940764,-0.0009445358743319894,0.0010225846083910704,-0.9236750353773832,0.3556555336739713,1.0834697469718189,0.03186574628177316,34.001078694069406,2.147502652193505e-253,0.5926588553671207,0.040024909394961575,14.807250392969681,1.315108427472298e-49,0.23053178259141288,0.044245464805209835,5.210291802930006,1.885438524298905e-07,0.00022347199610543754,0.0005721807878875013,0.23843709479930608,-5.502440722438684e-05,0.0005333271608876656,-0.0011003456425642114,0.0009902968281154377,0.45891324786036974,-6.602928866926421,6.602928866926421,0.6473743511887224,21,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,21,1
BIG HiBM,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.004841908927522701,0.0023338680432130757,-2.074628401379867,0.038020987768028355,12,0.8594207960507809,0.022407641264768453,-0.004841908927522701,0.0023338680432130757,-2.074628401379867,0.038020987768028355,1.2628264622079366,0.08535787344583823,14.794493011933252,1.5897769377373196e-49,-0.05251795502148938,0.10075617325365753,-0.5212380872115241,0.602200924786875,0.8910738166004465,0.09448055583846217,9.431293123676761,4.050639470140194e-21,0.00022347199610543754,0.0005721807878875013,0.05669762607277173,-6.372307741858173e-05,0.0006022408396791249,-0.0012441151231896664,0.0011166689683525031,0.45786656825406336,-7.646769290229808,7.646769290229808,0.2849381133640425,22,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,22,1
ME3 BM5,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.0013210918212249333,0.001154611247301798,-1.1441875560386081,0.25254586269991586,12,0.9300897526512648,0.015123782405678339,-0.0013210918212249333,0.001154611247301798,-1.1441875560386081,0.25254586269991586,1.0735182202193436,0.05132209659627197,20.917271339560276,3.7284578098067967e-97,0.7149377898545122,0.05849172261778921,12.222888262775777,2.345990675678759e-34,0.7138185497513629,0.0917613943735381,7.7790726113596635,7.30581223753193e-15,0.00022347199610543754,0.0005721807878875013,0.19716188364375126,-8.105711552740128e-05,0.0005494177001881101,-0.001157915807896097,0.0009958015768412945,0.44135575776199026,-9.726853863288154,9.726853863288154,0.6473743511887224,23,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,23,1
ME2 BM3,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.0007265034156036833,0.0008163765999945154,-0.889912101361754,0.3735130855164971,12,0.957785169288808,0.01080107118429996,-0.0007265034156036833,0.0008163765999945154,-0.889912101361754,0.3735130855164971,1.0304039092424369,0.03727350917932548,27.64440300710864,3.2585030201887656e-168,0.8778723667250058,0.040701362154481974,21.568623757432054,3.5407197289496877e-103,0.18930990972443698,0.06347984166270315,2.982205134195598,0.0028618017545061912,0.00022347199610543754,0.0005721807878875013,0.3294129199744344,-8.946217816957944e-05,0.0004967554775323772,-0.0010631029141330388,0.0008841785577938799,0.428539783753913,-10.73546138034953,10.73546138034953,0.6473743511887224,24,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,24,1
SMALL LoBM,ff3,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,-0.004721768872639889,0.002027633394925363,-2.3287093635650526,0.019874467738239466,12,0.8636322347614047,0.022632662279085183,-0.004721768872639889,0.002027633394925363,-2.3287093635650526,0.019874467738239466,1.0041578179746593,0.04427678760010966,22.679102807633956,7.204302216586969e-114,1.359511992444545,0.0985295186675583,13.798017191493457,2.61959121196648e-43,-0.2431896226182273,0.09260364556747944,-2.626134437018651,0.008636070109594165,0.00022347199610543754,0.0005721807878875013,0.07375847349638771,-0.00014128142144516795,0.0005959678097664721,-0.0013093783285874532,0.0010268154856971174,0.40630428044614875,-16.953770573420154,16.953770573420154,0.24843084672799332,25,2009-07-31 23:59:59.999999999,2019-06-30 23:59:59.999999999,120,12,25,1
SMALL HiBM,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,0.0015728967954536893,0.0008819168801922425,1.78349777714973,0.07450530950518298,12,0.9575784671293444,0.011827635446925043,0.0015728967954536893,0.0008819168801922425,1.78349777714973,0.07450530950518298,0.8594415551496832,0.03172201959014604,27.092901594974602,1.193775173550803e-161,1.0427898910839406,0.050244897150399086,20.75414520130345,1.1246441509347224e-95,0.6926480043499107,0.07109973221019894,9.741921422462875,1.9974135161102596e-22,-0.00014752543408029023,0.0005745054814122042,0.2979296252950714,0.0003650393161140796,0.0005120822320356788,-0.000638641858675851,0.00136872049090401,0.7620316136601166,43.80471793368955,0.0,0.5228235453230258,1,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,1,5
ME2 BM2,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,0.0012735534581624875,0.0008889179821876545,1.432700748193026,0.1519433755979676,12,0.9534678940266056,0.011526340075153815,0.0012735534581624875,0.0008889179821876545,1.432700748193026,0.1519433755979676,0.9935105790883094,0.0267247972308549,37.17560775133814,1.6915170331684836e-302,0.8858562809003281,0.054028075552852994,16.396221257848406,2.0350935644344516e-60,0.06127858798727982,0.046690724136658666,1.312436016368563,0.18937306135755116,-0.00014752543408029023,0.0005745054814122042,0.29463238734455793,0.00027117043254615915,0.0005134235028375453,-0.0007351396330154297,0.0012774804981077479,0.701306311635728,32.5404519055391,0.0,0.5426549128498843,2,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,2,5
ME1 BM4,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,0.0013957106662199291,0.000963173178752044,1.4490755110397817,0.1473164960928807,12,0.962641335534106,0.011157936087864693,0.0013957106662199291,0.000963173178752044,1.4490755110397817,0.1473164960928807,0.9052430142198027,0.029286991540837186,30.909389001514555,8.933515549387506e-210,1.0558336702520585,0.03533788005873557,29.87824024806081,3.7735612472306096e-196,0.584912233527527,0.04366749266232645,13.394683272762125,6.495253183044066e-41,-0.00014752543408029023,0.0005745054814122042,0.2624163425324311,0.00025744493902450535,0.0005264159910336802,-0.0007743304034015077,0.0012892202814505185,0.687597656615084,30.89339268294064,0.0,0.5426549128498843,3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,3,5
BIG LoBM,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,0.0009484451171872957,0.000792700621277761,1.1964732860414424,0.23151191730545717,12,0.9626656055322652,0.007593723462804277,0.0009484451171872957,0.000792700621277761,1.1964732860414424,0.23151191730545717,1.0063643824069537,0.022988901720008243,43.77609659930256,0.0,-0.17155788201851294,0.03789443148086913,-4.527258367898284,5.975386523490939e-06,-0.35211414581819617,0.032933719148233676,-10.691599823067083,1.1143204253164841e-26,-0.00014752543408029023,0.0005745054814122042,0.34437180044877264,0.0002298959178985622,0.0004929475495799011,-0.0007362812792780439,0.0011960731150751683,0.6795246369780623,27.587510147827466,0.0,0.6430886591818256,4,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,4,5
ME3 BM2,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,0.0012629172639787647,0.0011861447835362386,1.0647243755637026,0.28700067605779866,12,0.9568417685531256,0.010653195610705627,0.0012629172639787647,0.0011861447835362386,1.0647243755637026,0.28700067605779866,1.0434255625730493,0.022442737528532188,46.492793548314154,0.0,0.6230981626257562,0.04099839807583509,15.198109971838564,3.639715809201032e-52,0.06449704343687075,0.032323546423650915,1.9953578914743932,0.04600386007455143,-0.00014752543408029023,0.0005745054814122042,0.19001572196653624,0.00012048085348383037,0.0005549274240029997,-0.0009671768975620489,0.0012081386045297096,0.5859390830528334,14.457702418059645,0.0,0.7175016901444967,5,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,5,5
ME5 BM3,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,0.0006204243666699168,0.0009131906327906825,0.6794029027366597,0.49688261116649735,12,0.9264596868737744,0.010815591811773358,0.0006204243666699168,0.0009131906327906825,0.6794029027366597,0.49688261116649735,0.9345432809500829,0.01969196306899198,47.45810652172433,0.0,-0.12426893501156981,0.04061633937095336,-3.0595798867201784,0.002216476660733665,0.20771986812854412,0.042587969828546395,4.877430621013333,1.074766321850041e-06,-0.00014752543408029023,0.0005745054814122042,0.28356014731853574,7.023452455367864e-05,0.0005179116264245701,-0.0009448722632384788,0.0010853413123458361,0.5539356038573048,8.428142946441437,0.0,0.8273535422055609,6,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,6,4
ME3 BM4,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,0.00044083712996094605,0.0010080537191937593,0.43731511681096447,0.6618828337644487,12,0.9647110435410987,0.010699265784085565,0.00044083712996094605,0.0010080537191937593,0.43731511681096447,0.6618828337644487,1.0553530856807463,0.02185834911459097,48.28146353359654,0.0,0.6918661278056012,0.025200359484571184,27.45461342443124,6.120099800694572e-166,0.5294390375125396,0.045260760122833844,11.697528633537909,1.312195379808444e-31,-0.00014752543408029023,0.0005745054814122042,0.24517120430850456,-3.2758756842606843e-06,0.0005332902551422156,-0.0010485247757630032,0.001041973024394482,0.4975494075049479,-0.3931050821112821,0.3931050821112821,0.8273535422055609,7,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,7,4
ME2 BM4,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,0.0006072874896427076,0.0011967612551761553,0.507442471935072,0.6118443915020766,12,0.9645758802907342,0.010403267989720931,0.0006072874896427076,0.0011967612551761553,0.507442471935072,0.6118443915020766,0.9176964996421404,0.03694976954356368,24.8363253946734,3.63398479138982e-136,0.8819200082388694,0.051108673525604754,17.255779643684928,1.012458410447969e-66,0.5821629607115201,0.04544454481424107,12.810403604902788,1.4338680951625697e-37,-0.00014752543408029023,0.0005745054814122042,0.1872880114194225,-6.158022602529729e-06,0.0005559844249542654,-0.0010958874955128899,0.0010835714503078305,0.4955814493335646,-0.7389627123035675,0.7389627123035675,0.8273535422055609,8,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,8,4
ME5 BM2,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,0.00016497586525727933,0.0007787323944647127,0.21185180741155749,0.8322226492470195,12,0.9488233816954363,0.008321611044891397,0.00016497586525727933,0.0007787323944647127,0.21185180741155749,0.8322226492470195,0.9325812842498261,0.029672891050488412,31.428730104627803,8.198109257793265e-217,-0.2263312015694594,0.04616419508032416,-4.902743374505949,9.450741464321491e-07,-0.04797643260715737,0.025299210485534115,-1.896360862114251,0.05791234342512855,-0.00014752543408029023,0.0005745054814122042,0.35244351706311283,-3.738637705496461e-05,0.0004895734435625372,-0.0009969503264375375,0.0009221775723276082,0.4695642750175217,-4.486365246595753,4.486365246595753,0.967843782354005,9,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,9,4
ME4 BM1,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,-2.0789921030305663e-05,0.0010044621544837424,-0.020697565296515265,0.9834869112169591,12,0.9382597934734564,0.012048114841159835,-2.0789921030305663e-05,0.0010044621544837424,-0.020697565296515265,0.9834869112169591,1.0938244355087237,0.02577440397700752,42.438398827165415,0.0,0.34872994480542785,0.03940725297797487,8.849384782043465,8.80030639342566e-19,-0.35577843212038457,0.04312486157360171,-8.249961139311099,1.5844604157570907e-16,-0.00014752543408029023,0.0005745054814122042,0.24649466682146107,-0.00011628580601658737,0.0005327646144116533,-0.0011605044502634278,0.0009279328382302531,0.4136099048481209,-13.954296721990483,13.954296721990483,0.9834869112169591,10,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,10,4
ME1 BM2,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,0.0001699044545602271,0.0019103384856029842,0.08893945017633774,0.9291300310598448,12,0.89305275778597,0.020023391865370447,0.0001699044545602271,0.0019103384856029842,0.08893945017633774,0.9291300310598448,1.0073633323518163,0.055366524896860926,18.19444753356608,5.711206026629388e-74,1.2412604903914615,0.05127007088986929,24.21023550089782,1.735785011048655e-129,-0.07275532563927424,0.06410074789050058,-1.135015238255219,0.2563689337281332,-0.00014752543408029023,0.0005745054814122042,0.08294024925562132,-0.00012119771999526162,0.0005955922946207732,-0.0012885586174519771,0.001046163177461454,0.41937560800771956,-14.543726399431394,14.543726399431394,0.967843782354005,11,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,11,3
ME1 BM3,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,-0.0001386313702523138,0.0010177792779455799,-0.13620966083348215,0.8916555381082725,12,0.9659329001894716,0.010424236372900075,-0.0001386313702523138,0.0010177792779455799,-0.13620966083348215,0.8916555381082725,0.9120051061518993,0.032904240389594754,27.716947583457998,4.3629836784472634e-169,1.1735101597101396,0.05720260541610531,20.51497744156492,1.5824198788297377e-93,0.26508604721173296,0.02707918170882186,9.78929312052931,1.2516786834811877e-22,-0.00014752543408029023,0.0005745054814122042,0.24163482504274628,-0.00014537631852329814,0.0005346932613938349,-0.0011933751108552143,0.0009026224738086182,0.3928543301637833,-17.445158222795776,17.445158222795776,0.967843782354005,12,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,12,3
ME2 BM1,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,-0.0002592190484568526,0.0015038252188936782,-0.17237312235497204,0.8631442011466962,12,0.9308865578427703,0.01638333575360796,-0.0002592190484568526,0.0015038252188936782,-0.17237312235497204,0.8631442011466962,1.136122316578354,0.04507447885097978,25.20544542144292,3.491230605937222e-140,1.1486426347909788,0.09129127439583153,12.582173295232554,2.6464753114064086e-36,-0.33702469747031816,0.08861497907435396,-3.8032474982308764,0.00014281154890890359,-0.00014752543408029023,0.0005745054814122042,0.12735889756683796,-0.00016175060967254476,0.0005789210462759188,-0.0012964358603733458,0.0009729346410282561,0.38996888958452336,-19.410073160705373,19.410073160705373,0.967843782354005,13,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,13,3
ME4 BM4,ff3,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,-0.0009169235230802748,0.0020031265852450543,-0.4577461703290719,0.6471348132062277,12,0.8899623264849871,0.017542819903409817,-0.0009169235230802748,0.0020031265852450543,-0.4577461703290719,0.6471348132062277,1.0485375692952417,0.08464899170160152,12.386887879202037,3.077563651619305e-35,0.23697883531805003,0.06056997835264439,3.9124801058758165,9.135306598083942e-05,0.5283727166395565,0.15378108233159343,3.43587591287882,0.000590641429369731,-0.00014752543408029023,0.0005745054814122042,0.07600484175118997,-0.00020600341407840203,0.0005981717866436632,-0.0013784201158999817,0.0009664132877431777,0.3652771122687971,-24.720409689408243,24.720409689408243,0.8273535422055609,14,2010-07-31 23:59:59.999999999,2020-06-30 23:59:59.999999999,120,12,14,3
